(1170, 6, 4, 2021, 3, 0)
(1171, 6, 3, 2022, 7, 0)
(1172, 6, 17, 2022, 11, 0)
(1174, 6, 4, 2024, 3, 0)
(1175, 6, 20, 2024, 3, 0)
(1071, 1, 4, 2022, 3, 1)
(1072, 1, 7, 2023, 4, 1)
(1077, 1, 4, 2025, 7, 1)
(1078, 1, 6, 2026, 9, 1)
(1079, 1, 13, 2026, 4, 1)
(1169, 6, 7, 2021, 12, 1)
(1173, 6, 2, 2023, 11, 1)
(1176, 6, 8, 2025, 11, 1)
(1177, 6, 17, 2025, 4, 1)
(1180, 6, 3, 2027, 1, 1)
(1184, 6, 4, 2028, 9, 1)
(1190, 7, 15, 2021, 8, 1)
(1192, 7, 20, 2022, 4, 1)
(1178, 6, 3, 2025, 10, 0)
(1179, 6, 18, 2026, 11, 0)
(1181, 6, 6, 2027, 5, 0)
(1182, 6, 23, 2027, 3, 0)
(1183, 6, 4, 2028, 6, 0)
(1185, 6, 24, 2029, 3, 0)
(1186, 6, 4, 2029, 6, 0)
(1187, 6, 12, 2030, 8, 0)
(1188, 6, 31, 2030, 11, 0)
(1189, 6, 17, 2030, 3, 0)
(1191, 7, 24, 2022, 11, 0)
(1193, 7, 12, 2023, 2, 0)
(1194, 7, 11, 2023, 3, 0)
(1195, 7, 24, 2023, 9, 0)
(1196, 7, 8, 2024, 10, 1)
(1197, 7, 32, 2024, 10, 1)
(1199, 7, 23, 2025, 12, 1)
(1200, 7, 2, 2025, 1, 1)
(1201, 7, 11, 2026, 11, 1)
(1202, 7, 3, 2026, 2, 1)
(1204, 7, 10, 2027, 10, 1)
(1205, 7, 21, 2027, 5, 1)
(1210, 7, 9, 2029, 11, 1)
(1213, 7, 22, 2030, 5, 1)
(1214, 8, 10, 2021, 9, 1)
(1215, 8, 23, 2022, 2, 1)
(1198, 7, 6, 2024, 5, 0)
(1203, 7, 19, 2027, 9, 0)
(1206, 7, 1, 2028, 12, 0)
(1207, 7, 6, 2028, 7, 0)
(1208, 7, 29, 2028, 3, 0)
(1209, 7, 17, 2029, 4, 0)
(1211, 7, 22, 2030, 2, 0)
(1212, 7, 4, 2030, 7, 0)
(1220, 8, 6, 2024, 1, 0)
(1223, 8, 31, 2026, 3, 0)
(1226, 8, 20, 2027, 12, 0)
(1228, 8, 10, 2028, 3, 0)
(1229, 8, 11, 2028, 7, 0)
(1230, 8, 6, 2028, 1, 0)
(1231, 8, 17, 2029, 11, 0)
(1216, 8, 13, 2022, 3, 1)
(1217, 8, 4, 2022, 4, 1)
(1218, 8, 11, 2023, 4, 1)
(1219, 8, 24, 2024, 11, 1)
(1221, 8, 29, 2025, 3, 1)
(1222, 8, 20, 2025, 1, 1)
(1224, 8, 4, 2026, 12, 1)
(1225, 8, 20, 2026, 3, 1)
(1227, 8, 17, 2027, 11, 1)
(1232, 8, 17, 2029, 5, 1)
(1233, 8, 4, 2029, 9, 1)
(1234, 8, 3, 2030, 10, 1)
(1235, 8, 19, 2030, 9, 1)
(1239, 9, 2, 2022, 9, 1)
(1240, 9, 29, 2023, 10, 1)
(1245, 9, 2, 2026, 10, 1)
(1248, 9, 17, 2028, 6, 1)
(1249, 9, 32, 2029, 12, 1)
(1251, 10, 30, 2021, 11, 1)
(1252, 10, 11, 2021, 4, 1)
(1253, 10, 29, 2022, 4, 1)
(1254, 10, 30, 2022, 9, 1)
(1236, 9, 22, 2021, 11, 0)
(1237, 9, 24, 2022, 8, 0)
(1238, 9, 17, 2022, 1, 0)
(1241, 9, 17, 2024, 7, 0)
(1242, 9, 12, 2024, 2, 0)
(1243, 9, 1, 2024, 7, 0)
(1244, 9, 17, 2025, 3, 0)
(1246, 9, 32, 2027, 2, 0)
(1247, 9, 11, 2028, 3, 0)
(1250, 9, 10, 2030, 5, 0)
(1255, 10, 4, 2023, 12, 0)
(1257, 10, 23, 2023, 11, 1)
(1259, 10, 1, 2024, 8, 1)
(1263, 10, 1, 2025, 1, 1)
(1266, 10, 4, 2026, 4, 1)
(1269, 10, 22, 2027, 6, 1)
(1271, 10, 4, 2028, 2, 1)
(1272, 10, 4, 2028, 10, 1)
(1273, 10, 30, 2029, 11, 1)
(1256, 10, 21, 2023, 8, 0)
(1258, 10, 3, 2024, 12, 0)
(1260, 10, 24, 2024, 11, 0)
(1261, 10, 22, 2025, 6, 0)
(1262, 10, 4, 2025, 8, 0)
(1264, 10, 17, 2026, 7, 0)
(1265, 10, 22, 2026, 10, 0)
(1267, 10, 16, 2027, 4, 0)
(1268, 10, 14, 2027, 1, 0)
(1270, 10, 25, 2028, 4, 0)
(1274, 10, 21, 2030, 10, 0)
(1275, 10, 22, 2030, 3, 0)
(1276, 10, 15, 2030, 8, 0)
(1281, 11, 10, 2023, 12, 0)
(1282, 11, 6, 2023, 5, 0)
(1284, 11, 17, 2024, 9, 0)
(1285, 11, 24, 2024, 10, 0)
(1286, 11, 1, 2024, 9, 0)
(1287, 11, 28, 2025, 7, 0)
(1289, 11, 20, 2025, 9, 0)
(1292, 11, 22, 2027, 11, 0)
(1293, 11, 17, 2027, 4, 0)
(1277, 11, 30, 2021, 8, 1)
(1278, 11, 17, 2021, 3, 1)
(1279, 11, 5, 2022, 8, 1)
(1280, 11, 4, 2022, 12, 1)
(1283, 11, 30, 2023, 3, 1)
(1288, 11, 4, 2025, 8, 1)
(1290, 11, 23, 2026, 3, 1)
(1291, 11, 15, 2027, 10, 1)
(1294, 11, 1, 2028, 6, 1)
(1295, 11, 17, 2028, 9, 1)
(1297, 11, 19, 2029, 2, 1)
(1298, 11, 3, 2030, 4, 1)
(1305, 12, 6, 2023, 5, 1)
(1306, 12, 12, 2024, 3, 1)
(1307, 12, 14, 2024, 11, 1)
(1308, 12, 17, 2024, 6, 1)
(1312, 12, 5, 2026, 11, 1)
(1313, 12, 2, 2027, 7, 1)
(1314, 12, 14, 2028, 5, 1)
(1315, 12, 4, 2028, 10, 1)
(1296, 11, 18, 2028, 6, 0)
(1299, 11, 18, 2030, 9, 0)
(1300, 12, 17, 2021, 5, 0)
(1301, 12, 30, 2021, 6, 0)
(1302, 12, 10, 2022, 6, 0)
(1303, 12, 17, 2023, 5, 0)
(1304, 12, 17, 2023, 2, 0)
(1309, 12, 25, 2025, 4, 0)
(1310, 12, 13, 2025, 12, 0)
(1311, 12, 25, 2025, 10, 0)
(1317, 12, 6, 2029, 10, 1)
(1318, 12, 4, 2030, 4, 1)
(1320, 12, 7, 2030, 11, 1)
(1321, 13, 22, 2021, 11, 1)
(1323, 13, 24, 2021, 8, 1)
(1329, 13, 7, 2024, 4, 1)
(1331, 13, 20, 2025, 3, 1)
(1333, 13, 20, 2025, 2, 1)
(1334, 13, 15, 2026, 4, 1)
(1335, 13, 6, 2026, 12, 1)
(1337, 13, 6, 2027, 6, 1)
(1338, 13, 6, 2027, 3, 1)
(1340, 13, 6, 2029, 9, 1)
(1316, 12, 3, 2028, 9, 0)
(1319, 12, 24, 2030, 9, 0)
(1322, 13, 1, 2021, 11, 0)
(1324, 13, 30, 2022, 8, 0)
(1325, 13, 9, 2023, 11, 0)
(1326, 13, 17, 2023, 7, 0)
(1327, 13, 17, 2023, 6, 0)
(1328, 13, 23, 2024, 1, 0)
(1330, 13, 17, 2024, 8, 0)
(1332, 13, 12, 2025, 12, 0)
(1336, 13, 8, 2026, 10, 0)
(1339, 13, 23, 2028, 12, 0)
(1341, 13, 1, 2030, 8, 0)
(1342, 13, 4, 2030, 10, 1)

JOB DESCRIPTION TABLE
(505, 180000, 'Pre School Teacher', 'Any Graduate in any specialization', 0.86, 'B.Ed in Education', 0.53, None, None, None, None, None, None)
(506, 400000, 'Copy Editor - Book Publishing', 'Copy Editor', 0.78, 'Publishing editors', 0.58, 'Stylistic Suggestions', 0.35, None, None, None, None)
(507, 300000, 'Anchoring', 'Anchoring', 0.83, 'PR', 0.56, 'Advertising', 0.46, 'Media', 0.18, 'Entertainment', 0.13)
(508, 450000, 'Legal Consultant', 'Legal Advisor', 0.76, 'Claim Settlements', 0.59, 'Legal Counsellor', 0.43, 'Bachelors of Law (LLB)', 0.2, None, None)
(509, 400000, 'Restaurant Manager', 'Bachelors in Hotel Management', 0.85, None, None, None, None, None, None, None, None)
(510, 150000, 'Agriculture Officer', 'Harvesting', 0.88, 'Inspection Farming', 0.58, 'Organic Farming', 0.34, None, None, None, None)
(511, 130000, 'L1/L2/L3 ENgineer', 'Troubleshooting', 0.72, 'Networking', 0.56, 'MySql', 0.4, 'Sql queries', 0.12, 'SIP', 0.05)
(512, 300000, 'Event Manager', 'Event Management', 0.78, 'Client Servicing', 0.63, 'Planning', 0.5, None, None, None, None)
(513, 200000, 'Production Engineer', 'Bachelors of Technology', 0.74, None, None, None, None, None, None, None, None)
(514, 200000, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(515, 700000, 'Quality Manager', 'Bachelors Degree', 0.74, 'Quality Control', 0.69, 'Quality Analysis', 0.38, 'Quality Assurance', 0.11, None, None)
(516, 180000, 'Pre School Teacher', 'Any Graduate in any specialization', 0.86, 'B.Ed in Education', 0.53, None, None, None, None, None, None)
(517, 300000, 'Public Relations Executive', 'Marketing', 0.75, 'Public Relations (PR)', 0.55, 'Media', 0.3, None, None, None, None)
(518, 450000, 'Legal Consultant', 'Legal Advisor', 0.76, 'Claim Settlements', 0.59, 'Legal Counsellor', 0.43, 'Bachelors of Law (LLB)', 0.2, None, None)
(519, 430000, 'Database Administrator', 'Oracle', 0.74, 'SQL', 0.56, 'Sql Dba', 0.31, 'Database Administrator', 0.13, None, None)
(520, 100000, 'F&B Associate ', 'Hotel Management', 0.8, 'Steward Activities', 0.65, 'Kitchen Operations', 0.33, None, None, None, None)
(521, 400000, 'Architect', 'Must have a B.Arch or M.Arch', 0.83, None, None, None, None, None, None, None, None)
(522, 350000, 'Senior Analyst - Wealth Management', 'Advanced Excel', 0.73, 'Finance', 0.59, 'Investment Analysis', 0.46, 'Risk Analytics', 0.22, None, None)
(523, 450000, 'Legal Consultant', 'Legal Advisor', 0.76, 'Claim Settlements', 0.59, 'Legal Counsellor', 0.43, 'Bachelors of Law (LLB)', 0.2, None, None)
(524, 300535, 'Cashier & Accountant', 'Cash Handling', 0.85, 'Petty Cash', 0.62, 'Cash Collection', 0.38, None, None, None, None)
(525, 432232, 'Architect', 'Must have a B.Arch or M.Arch', 0.83, None, None, None, None, None, None, None, None)
(526, 186212, 'Research Analyst', 'Data Enhancement', 0.81, 'analysis. Bachelors in Science or Technology (B.Sc or B.Tech)', 0.57, None, None, None, None, None, None)
(527, 298072, 'Jewellry Designer', 'Jewellery Design', 0.84, 'Fashion Design', 0.67, 'Fine Art', 0.44, None, None, None, None)
(528, 125530, 'textile factory worker job', '12th class pass', 0.8, None, None, None, None, None, None, None, None)
(529, 673997, 'Quality Manager', 'Bachelors Degree', 0.74, 'Quality Control', 0.69, 'Quality Analysis', 0.38, 'Quality Assurance', 0.11, None, None)
(530, 287683, 'Food Delivery Boys', 'Delivery Field', 0.77, None, None, None, None, None, None, None, None)
(531, 208787, 'QA (Quality assurance)/ QC (Quality control) Engineer / Inspector', 'B.Tech in Mechanical Engineering', 0.72, None, None, None, None, None, None, None, None)
(532, 295673, 'HR Advisor / Counsellor', 'Counseling', 0.84, 'Facilities Manager', 0.69, 'HR Advisor', 0.42, None, None, None, None)
(533, 322843, 'Anchoring', 'Anchoring', 0.83, 'PR', 0.56, 'Advertising', 0.46, 'Media', 0.18, 'Entertainment', 0.13)
(534, 373401, 'Restaurant Manager', 'Bachelors in Hotel Management', 0.85, None, None, None, None, None, None, None, None)
(535, 216847, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(536, 210101, 'QA (Quality assurance)/ QC (Quality control) Engineer / Inspector', 'B.Tech in Mechanical Engineering', 0.72, None, None, None, None, None, None, None, None)
(537, 435753, 'Electrical Engineer', 'Power', 0.71, 'Energy', 0.54, 'B.Tech in Electrical and Electronincs Engineering (EEE) or Electronics and Communications Engineering', 0.46, None, None, None, None)
(538, 240838, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(539, 194977, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(540, 378551, 'Architect', 'Must have a B.Arch or M.Arch', 0.83, None, None, None, None, None, None, None, None)
(541, 212455, 'Production Engineer', 'Bachelors of Technology', 0.74, None, None, None, None, None, None, None, None)
(542, 146910, 'Mechanical Engineer', 'Mechanical Engineering', 0.79, 'Incremental Technical', 0.63, 'Project Leadership', 0.41, 'AutoCad', 0.1, '3D design', 0.2)
(543, 378567, 'Civil Engineer', 'Bachelors of Technology Civil Engineering', 0.7, None, None, None, None, None, None, None, None)
(544, 155737, 'Telesales Telemarketing Telecaller', 'Telesales', 0.79, 'Telemarketing', 0.69, None, None, None, None, None, None)
(545, 900000, 'Emergency Medical Officer', 'Casualty', 0.84, 'Handle Patients', 0.7, 'Emergency Medical Officer', 0.48, 'MBBS', 0.3, None, None)
(546, 900000, 'Credit Risk Analyst', 'Credit Risk Modelling', 0.72, 'Investment Banking', 0.69, 'Business Analysis', 0.49, 'Excel', 0.19, None, None)
(547, 400000, 'Customer Realtions Manager', 'Customer Service', 0.79, 'Customer Support', 0.7, 'Customer Care', 0.49, 'Real Estate', 0.28, None, None)
(548, 800000, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(549, 580000, 'Chef / Cook', 'Bachelors in Hotel Management', 0.84, 'International Cuisine', 0.65, None, None, None, None, None, None)
(550, 300000, 'Inspection Engineer / Site Engineer', 'CNG', 0.76, 'PNG', 0.59, 'City Gas Distribution', 0.48, 'MDPE', 0.15, None, None)
(551, 800000, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(552, 250000, 'Fashion Designer', 'Fashion Design', 0.81, 'Bachelors of Design Fashion Design', 0.64, 'Diploma', 0.32, None, None, None, None)
(553, 120000, 'e-Commerce Content Manager', 'E-commerce manager', 0.75, 'content management', 0.63, None, None, None, None, None, None)
(554, 400000, 'Restaurant Manager', 'Bachelors in Hotel Management', 0.85, None, None, None, None, None, None, None, None)
(555, 200000, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(556, 100000, 'F&B Associate ', 'Hotel Management', 0.8, 'Steward Activities', 0.65, 'Kitchen Operations', 0.33, None, None, None, None)
(557, 400000, 'Civil Engineer', 'Bachelors of Technology Civil Engineering', 0.7, None, None, None, None, None, None, None, None)
(558, 400000, 'Customer Realtions Manager', 'Customer Service', 0.79, 'Customer Support', 0.7, 'Customer Care', 0.49, 'Real Estate', 0.28, None, None)
(559, 200000, 'Graphic Designer', 'Illustrator', 0.73, 'Graphic Design', 0.62, 'Adobe Photoshop', 0.39, 'Adobe Illustrator', 0.21, None, None)
(560, 430000, 'Database Administrator', 'Oracle', 0.74, 'SQL', 0.56, 'Sql Dba', 0.31, 'Database Administrator', 0.13, None, None)
(561, 120000, 'Steward / Waiter', '12th pass', 0.79, None, None, None, None, None, None, None, None)
(562, 250000, 'Logistics Manager (FMCG)', 'Inventory Control', 0.85, 'Supply Chain', 0.68, 'Materials and Logistics management', 0.32, None, None, None, None)
(563, 800000, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(564, 250000, 'Fashion Designer', 'Fashion Design', 0.81, 'Bachelors of Design Fashion Design', 0.64, 'Diploma', 0.32, None, None, None, None)
(565, 361339, 'Copy Editor - Book Publishing', 'Copy Editor', 0.78, 'Publishing editors', 0.58, 'Stylistic Suggestions', 0.35, None, None, None, None)
(566, 1420070, 'Manufacturing Managers', 'Production Management. Production Control', 0.78, 'Engineer', 0.59, None, None, None, None, None, None)
(567, 128898, 'L1/L2/L3 ENgineer', 'Troubleshooting', 0.72, 'Networking', 0.56, 'MySql', 0.4, 'Sql queries', 0.12, 'SIP', 0.05)
(568, 418428, 'Copy Editor - Book Publishing', 'Copy Editor', 0.78, 'Publishing editors', 0.58, 'Stylistic Suggestions', 0.35, None, None, None, None)
(569, 287906, 'Jewellry Designer', 'Jewellery Design', 0.84, 'Fashion Design', 0.67, 'Fine Art', 0.44, None, None, None, None)
(570, 988984, 'Emergency Medical Officer', 'Casualty', 0.84, 'Handle Patients', 0.7, 'Emergency Medical Officer', 0.48, 'MBBS', 0.3, None, None)
(571, 307775, 'Computer Operator', 'Computer Operator', 0.75, 'Computer Networking', 0.57, None, None, None, None, None, None)
(572, 270870, 'Event Manager', 'Event Management', 0.78, 'Client Servicing', 0.63, 'Planning', 0.5, None, None, None, None)
(573, 104727, 'F&B Associate ', 'Hotel Management', 0.8, 'Steward Activities', 0.65, 'Kitchen Operations', 0.33, None, None, None, None)
(574, 1578630, 'Manufacturing Managers', 'Production Management. Production Control', 0.78, 'Engineer', 0.59, None, None, None, None, None, None)
(575, 317202, 'Public Relations Executive', 'Marketing', 0.75, 'Public Relations (PR)', 0.55, 'Media', 0.3, None, None, None, None)
(576, 261815, 'Warehouse Operations Manager', 'Transportation', 0.87, 'Inventory', 0.58, 'Freight', 0.44, 'Supply Chain Management', 0.24, 'Logistics and Warehouse manager', 0.08)
(577, 149780, 'Operations Executive', 'Inventory Management', 0.84, 'Logistics Management', 0.54, 'Supply Chain', 0.42, 'Back Office Operations', 0.21, None, None)
(578, 355317, 'Pharmaceutical Research Scientist', 'Research', 0.84, 'Data Analysis', 0.52, None, None, None, None, None, None)
(579, 454993, 'Database Administrator', 'Oracle', 0.74, 'SQL', 0.56, 'Sql Dba', 0.31, 'Database Administrator', 0.13, None, None)
(580, 109021, 'textile factory worker job', '12th class pass', 0.8, None, None, None, None, None, None, None, None)
(581, 467370, 'Data Analyst', 'Python', 0.7, 'MongoDB', 0.51, 'Hive', 0.45, 'Spark', 0.11, None, None)
(582, 97230, 'F&B Associate ', 'Hotel Management', 0.8, 'Steward Activities', 0.65, 'Kitchen Operations', 0.33, None, None, None, None)
(583, 792558, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(584, 400000, 'Civil Engineer', 'Bachelors of Technology Civil Engineering', 0.7, None, None, None, None, None, None, None, None)
(585, 260000, 'Warehouse Operations Manager', 'Transportation', 0.87, 'Inventory', 0.58, 'Freight', 0.44, 'Supply Chain Management', 0.24, 'Logistics and Warehouse manager', 0.08)
(586, 430000, 'Database Administrator', 'Oracle', 0.74, 'SQL', 0.56, 'Sql Dba', 0.31, 'Database Administrator', 0.13, None, None)
(587, 200000, 'Graphic Designer', 'Illustrator', 0.73, 'Graphic Design', 0.62, 'Adobe Photoshop', 0.39, 'Adobe Illustrator', 0.21, None, None)
(588, 240000, 'Sales Executive', 'Marketing', 0.73, 'Business Development', 0.62, 'Bachelors of Arts', 0.44, None, None, None, None)
(589, 350000, 'HR Recruiter', 'Recruitment Executive', 0.76, 'Bachellors Degree', 0.52, None, None, None, None, None, None)
(590, 300000, 'Jewellry Designer', 'Jewellery Design', 0.84, 'Fashion Design', 0.67, 'Fine Art', 0.44, None, None, None, None)
(591, 160000, 'Procurement Executive', 'Vendor Management', 0.81, 'Purchase', 0.53, 'Logistics', 0.5, 'Warehouse', 0.23, None, None)
(592, 350000, 'SEO Ananlyst', 'SEO', 0.78, 'Webmaster Tools', 0.55, 'Internet Marketing', 0.38, 'XML sitemaps', 0.11, None, None)
(593, 100000, 'Civil Engineer', 'Civil Engineering Degree', 0.77, 'Construction', 0.6, 'AutoCad', 0.37, 'Site Investigation', 0.11, None, None)
(594, 900000, 'Credit Risk Analyst', 'Credit Risk Modelling', 0.72, 'Investment Banking', 0.69, 'Business Analysis', 0.49, 'Excel', 0.19, None, None)
(595, 450000, 'Legal Consultant', 'Legal Advisor', 0.76, 'Claim Settlements', 0.59, 'Legal Counsellor', 0.43, 'Bachelors of Law (LLB)', 0.2, None, None)
(596, 400000, 'Civil Engineer', 'Bachelors of Technology Civil Engineering', 0.7, None, None, None, None, None, None, None, None)
(597, 180000, 'Pre School Teacher', 'Any Graduate in any specialization', 0.86, 'B.Ed in Education', 0.53, None, None, None, None, None, None)
(598, 280000, 'HR Advisor / Counsellor', 'Counseling', 0.84, 'Facilities Manager', 0.69, 'HR Advisor', 0.42, None, None, None, None)
(599, 280000, 'Computer Operator', 'Computer Operator', 0.75, 'Computer Networking', 0.57, None, None, None, None, None, None)
(600, 180000, 'Digital Marketing Analyst', 'Social Media', 0.75, 'Digital Marketing', 0.58, 'CRM', 0.41, 'Web Analytics', 0.27, 'Google Adwords', 0.06)
(601, 100000, 'Civil Engineer', 'Civil Engineering Degree', 0.77, 'Construction', 0.6, 'AutoCad', 0.37, 'Site Investigation', 0.11, None, None)
(602, 800000, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(603, 200000, 'Production Engineer', 'Bachelors of Technology', 0.74, None, None, None, None, None, None, None, None)
(604, 800000, 'Vice Principal ', 'Bachelor of Education (B.Ed)', 0.71, 'Coordinator', 0.65, None, None, None, None, None, None)
(605, 2000000, 'Accountant', 'Accounting', 0.75, 'Balance Sheet', 0.69, 'Auditing', 0.32, 'Profit & Loss Statement', 0.14, None, None)
(606, 300000, 'Public Relations Executive', 'Marketing', 0.75, 'Public Relations (PR)', 0.55, 'Media', 0.3, None, None, None, None)
(607, 700000, 'Quality Manager', 'Bachelors Degree', 0.74, 'Quality Control', 0.69, 'Quality Analysis', 0.38, 'Quality Assurance', 0.11, None, None)
(608, 140818, 'L1/L2/L3 ENgineer', 'Troubleshooting', 0.72, 'Networking', 0.56, 'MySql', 0.4, 'Sql queries', 0.12, 'SIP', 0.05)
(609, 240776, 'Fashion Designer', 'Fashion Design', 0.81, 'Bachelors of Design Fashion Design', 0.64, 'Diploma', 0.32, None, None, None, None)
(610, 226632, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(611, 192511, 'Production Engineer', 'Bachelors of Technology', 0.74, None, None, None, None, None, None, None, None)
(612, 163008, 'Electrician', 'Utility Management', 0.71, 'Lighting Management', 0.67, 'Ht/It Electrical', 0.31, None, None, None, None)
(613, 374566, 'SEO Ananlyst', 'SEO', 0.78, 'Webmaster Tools', 0.55, 'Internet Marketing', 0.38, 'XML sitemaps', 0.11, None, None)
(614, 200181, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(615, 227301, 'Ground Staff & Air Ticketing', 'Ground Handling', 0.78, 'Air Ticketing', 0.56, None, None, None, None, None, None)
(616, 197391, 'Pre School Teacher', 'Any Graduate in any specialization', 0.86, 'B.Ed in Education', 0.53, None, None, None, None, None, None)
(617, 244219, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(618, 155847, 'Telesales Telemarketing Telecaller', 'Telesales', 0.79, 'Telemarketing', 0.69, None, None, None, None, None, None)
(619, 240936, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(620, 406635, 'Customer Realtions Manager', 'Customer Service', 0.79, 'Customer Support', 0.7, 'Customer Care', 0.49, 'Real Estate', 0.28, None, None)
(621, 134482, 'L1/L2/L3 ENgineer', 'Troubleshooting', 0.72, 'Networking', 0.56, 'MySql', 0.4, 'Sql queries', 0.12, 'SIP', 0.05)
(622, 100070, 'Civil Engineer', 'Civil Engineering Degree', 0.77, 'Construction', 0.6, 'AutoCad', 0.37, 'Site Investigation', 0.11, None, None)
(623, 136221, 'Mechanical Engineer', 'Mechanical Engineering', 0.79, 'Incremental Technical', 0.63, 'Project Leadership', 0.41, 'AutoCad', 0.1, '3D design', 0.2)
(624, 262566, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(625, 1446752, 'Manufacturing Managers', 'Production Management. Production Control', 0.78, 'Engineer', 0.59, None, None, None, None, None, None)
(626, 213382, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(627, 541515, 'Chef / Cook', 'Bachelors in Hotel Management', 0.84, 'International Cuisine', 0.65, None, None, None, None, None, None)
(628, 147445, 'Procurement Executive', 'Vendor Management', 0.81, 'Purchase', 0.53, 'Logistics', 0.5, 'Warehouse', 0.23, None, None)
(629, 181915, 'Research Analyst', 'Data Enhancement', 0.81, 'analysis. Bachelors in Science or Technology (B.Sc or B.Tech)', 0.57, None, None, None, None, None, None)
(630, 1985728, 'Accountant', 'Accounting', 0.75, 'Balance Sheet', 0.69, 'Auditing', 0.32, 'Profit & Loss Statement', 0.14, None, None)
(631, 400000, 'Copy Editor - Book Publishing', 'Copy Editor', 0.78, 'Publishing editors', 0.58, 'Stylistic Suggestions', 0.35, None, None, None, None)
(632, 250000, 'Logistics Manager (FMCG)', 'Inventory Control', 0.85, 'Supply Chain', 0.68, 'Materials and Logistics management', 0.32, None, None, None, None)
(633, 430000, 'Database Administrator', 'Oracle', 0.74, 'SQL', 0.56, 'Sql Dba', 0.31, 'Database Administrator', 0.13, None, None)
(634, 300000, 'Jewellry Designer', 'Jewellery Design', 0.84, 'Fashion Design', 0.67, 'Fine Art', 0.44, None, None, None, None)
(635, 300000, 'Anchoring', 'Anchoring', 0.83, 'PR', 0.56, 'Advertising', 0.46, 'Media', 0.18, 'Entertainment', 0.13)
(636, 180000, 'Digital Marketing Analyst', 'Social Media', 0.75, 'Digital Marketing', 0.58, 'CRM', 0.41, 'Web Analytics', 0.27, 'Google Adwords', 0.06)
(637, 240000, 'Interior Designer', 'Architect', 0.86, 'Interior Designing', 0.63, 'AutoCad', 0.37, 'Space Designer', 0.22, None, None)
(638, 580000, 'Chef / Cook', 'Bachelors in Hotel Management', 0.84, 'International Cuisine', 0.65, None, None, None, None, None, None)
(639, 400000, 'Architect', 'Must have a B.Arch or M.Arch', 0.83, None, None, None, None, None, None, None, None)
(640, 350000, 'SEO Ananlyst', 'SEO', 0.78, 'Webmaster Tools', 0.55, 'Internet Marketing', 0.38, 'XML sitemaps', 0.11, None, None)
(641, 200000, 'Graphic Designer', 'Illustrator', 0.73, 'Graphic Design', 0.62, 'Adobe Photoshop', 0.39, 'Adobe Illustrator', 0.21, None, None)
(642, 200000, 'Marketing Representative', 'Marketing', 0.8, 'Sales Associate', 0.52, 'Social Media', 0.36, None, None, None, None)
(643, 150000, 'Mechanical Engineer', 'Mechanical Engineering', 0.79, 'Incremental Technical', 0.63, 'Project Leadership', 0.41, 'AutoCad', 0.1, '3D design', 0.2)
(644, 1500000, 'Manufacturing Managers', 'Production Management. Production Control', 0.78, 'Engineer', 0.59, None, None, None, None, None, None)
(645, 100000, 'Beautician', 'Beauty Therapist', 0.85, 'Skin Therapist', 0.56, 'Facial', 0.42, 'Spa Treatment', 0.18, 'Beauty Advisor', 0.08)
(646, 120000, 'Steward / Waiter', '12th pass', 0.79, None, None, None, None, None, None, None, None)
(647, 150000, 'Operations Executive', 'Inventory Management', 0.84, 'Logistics Management', 0.54, 'Supply Chain', 0.42, 'Back Office Operations', 0.21, None, None)
(648, 200000, 'QA (Quality assurance)/ QC (Quality control) Engineer / Inspector', 'B.Tech in Mechanical Engineering', 0.72, None, None, None, None, None, None, None, None)
